rid,object_name,r_object_type,r_is_virtual_doc,r_immutable_flag,,acl_name,qa_type,r_resume_state,r_current_state,previous_state_nb,review_date,approval_date,effectivity_date,r_policy_id,lifecylename
09186af58038929d,LBP301,quality_process,0,0,1,standard_document,LBP,-1,5,4,1/26/2007 10:32,1/26/2007 14:05,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803892a5,LBP409,quality_process,0,0,1,standard_document,LBP,-1,6,5,12/15/2006 8:49,12/15/2006 14:03,12/15/2006 14:03,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803892b5,LBP409,quality_process,0,0,1,standard_document,LBP,-1,6,5,4/19/2007 11:35,4/23/2007 11:17,4/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038933f,LBP105,quality_process,0,0,1,standard_document,LBP,-1,6,5,1/23/2007 16:43,1/26/2007 9:51,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038956d,LBP202,quality_process,0,0,1,standard_document,LBP,-1,6,5,1/18/2007 18:58,1/19/2007 16:35,1/23/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803895a6,LBP200,quality_process,0,0,1,standard_document,LBP,-1,5,4,2/12/2008 10:03,2/13/2008 9:58,2/18/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038a3a6,LBP409,quality_process,0,0,1,standard_document,LBP,-1,6,5,12/15/2006 8:49,12/15/2006 14:03,12/15/2006 14:03,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038a3e8,LBP207,quality_process,0,0,1,released,LBP,-1,5,4,6/17/2008 15:14,6/18/2008 14:43,6/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038a536,LBP200,quality_process,0,0,1,released,LBP,-1,5,4,6/17/2008 17:04,6/18/2008 14:46,6/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038bf66,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038bf6c,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038c92b,LBP207,quality_process,0,0,1,released,LBP,-1,5,4,6/17/2008 15:14,6/18/2008 14:43,6/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58038c92e,LBP200,quality_process,0,0,1,released,LBP,-1,5,4,6/17/2008 17:04,6/18/2008 14:46,6/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580392754,LBP107,quality_process,0,0,1,released,LBP,-1,5,4,6/27/2008 13:23,7/2/2008 19:08,7/4/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580396840,LBP104,quality_process,0,0,1,in_review,LBP,-1,2,3,7/4/2008 18:16,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580396846,LBP105,quality_process,0,0,1,in_review,LBP,-1,2,3,7/10/2008 14:36,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580397d22,LBP107,quality_process,0,0,1,released,LBP,-1,5,4,6/27/2008 13:23,7/2/2008 19:08,7/4/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039b434,LBP406,quality_process,0,0,0,released,LBP,-1,5,4,7/9/2008 9:19,7/10/2008 13:27,7/11/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039bd54,LBP115,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039bd74,LBP115,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039cc82,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039cc92,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039d12b,LBP406,quality_process,0,0,1,released,LBP,-1,5,4,7/9/2008 9:19,7/10/2008 13:27,7/11/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039d63c,LBP409,quality_process,0,0,1,released,LBP,-1,5,4,7/11/2008 11:14,7/14/2008 16:16,7/17/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58039f9fb,LBP103,quality_process,0,0,1,released,LBP,-1,5,4,11/3/2008 14:37,11/6/2008 0:19,11/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803a2125,LBP409,quality_process,0,0,1,released,LBP,-1,5,4,7/11/2008 11:14,7/14/2008 16:16,7/17/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803acc8b,LBP406,quality_process,0,0,1,in_review,LBP,-1,2,3,8/14/2008 9:59,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803bb1b3,LBP100,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803bb1c1,LBP100,quality_process,0,0,1,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803bc96f,LBP408,quality_process,0,0,1,in_review,LBP,-1,2,3,8/22/2008 13:33,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803c1778,LBP202,quality_process,0,0,0,retired,LBP,-1,6,5,8/28/2008 17:43,8/29/2008 11:20,8/29/2008 11:20,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803c7afc,LBP115,quality_process,0,0,1,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803db2bd,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803dbff7,LBP117,quality_process,0,0,1,released,LBP,-1,5,4,10/3/2008 16:04,10/6/2008 11:24,10/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803dea82,LBP117,quality_process,0,0,1,released,LBP,-1,5,4,10/3/2008 16:04,10/6/2008 11:24,10/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803df3b9,LBP116,quality_process,0,0,1,released,LBP,-1,5,4,10/7/2008 15:23,10/10/2008 14:45,10/13/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803dfee1,LBP301,quality_process,0,0,0,on_approval,LBP,-1,3,2,10/8/2008 17:20,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e0a28,LBP301,quality_process,0,0,1,released,LBP,-1,5,4,10/9/2008 13:00,10/27/2008 9:54,10/28/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e3592,LBP116,quality_process,0,0,1,released,LBP,-1,5,4,10/7/2008 15:23,10/10/2008 14:45,10/13/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e4b83,LBP202,quality_process,0,0,1,released,LBP,-1,5,4,10/14/2008 14:59,10/15/2008 11:27,10/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e8cba,LBP202,quality_process,0,0,1,released,LBP,-1,5,4,10/14/2008 14:59,10/15/2008 11:27,10/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e9cdd,LBP112,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803e9cf3,LBP112,quality_process,0,0,1,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803eabcf,LBP404,quality_process,0,0,1,released,LBP,-1,5,4,10/22/2008 16:01,10/24/2008 12:53,10/24/2008 12:53,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803ec281,LBP404,quality_process,0,0,1,released,LBP,-1,5,4,10/22/2008 16:01,10/24/2008 12:53,10/24/2008 12:53,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803ef65e,LBP301,quality_process,0,0,1,released,LBP,-1,5,4,10/9/2008 13:00,10/27/2008 9:54,10/28/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803f78c8,LBP103,quality_process,0,0,1,released,LBP,-1,5,4,11/3/2008 14:37,11/6/2008 0:19,11/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803fa44a,LBP401,quality_process,0,0,1,released,LBP,-1,5,4,11/10/2008 18:12,11/13/2008 19:35,11/14/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803fd4bd,LBP401,quality_process,0,0,1,released,LBP,-1,5,4,11/10/2008 18:12,11/13/2008 19:35,11/14/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58041384d,LBP110,quality_process,0,0,1,in_review,LBP,-1,2,3,12/15/2008 9:17,,,46186af58006c9eb,Quality_Document_Lifecycle
